@relation EEG_DATA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute AF3 numeric
@attribute F7 numeric
@attribute F3 numeric
@attribute FC5 numeric
@attribute T7 numeric
@attribute P7 numeric
@attribute O1 numeric
@attribute O2 numeric
@attribute P8 numeric
@attribute T8 numeric
@attribute FC6 numeric
@attribute F4 numeric
@attribute F8 numeric
@attribute AF4 numeric
@attribute eyeDetection {0,1}

@data
0.010521,0.222188,0.548599,0.002605,0.51076,0.005152,0.003476,0.01369,0.010719,0.493509,0.257441,0.422071,0.029559,0.004141,0
0.010534,0.221671,0.548074,0.002607,0.511463,0.005158,0.003481,0.016163,0.010765,0.494036,0.259463,0.42218,0.029603,0.004153,0
0.010538,0.221157,0.548599,0.002608,0.51076,0.00517,0.003488,0.016352,0.010773,0.494987,0.260185,0.42272,0.029603,0.00416,0
0.010538,0.220023,0.550269,0.002608,0.510293,0.005178,0.003489,0.017305,0.010783,0.495726,0.260331,0.423152,0.029606,0.004155,0
0.010578,0.220744,0.551849,0.002621,0.511695,0.005181,0.003492,0.019774,0.010829,0.497097,0.262064,0.424233,0.029677,0.004163,0
0.010604,0.221466,0.5522,0.002627,0.512163,0.005182,0.003495,0.019774,0.010826,0.498679,0.263796,0.425854,0.029731,0.004168,0
0.010566,0.220642,0.551936,0.002613,0.511344,0.005175,0.00349,0.018065,0.010777,0.497731,0.263796,0.425097,0.029673,0.004155,0
0.010544,0.220023,0.551673,0.002612,0.511695,0.005171,0.003493,0.018254,0.010773,0.495726,0.26163,0.423476,0.029603,0.004151,0
0.010568,0.22095,0.552024,0.002625,0.512982,0.005184,0.003502,0.018254,0.010793,0.495726,0.259897,0.423369,0.029609,0.004161,0
0.010574,0.221776,0.55176,0.00262,0.512749,0.005182,0.003499,0.015214,0.010758,0.495831,0.261196,0.423584,0.029619,0.004156,0
0.010551,0.22095,0.550005,0.002603,0.51193,0.00516,0.003495,0.012551,0.010719,0.495409,0.261486,0.423801,0.029599,0.004141,0
0.010544,0.220023,0.548688,0.002602,0.512514,0.005157,0.003505,0.015974,0.010746,0.495514,0.260762,0.423801,0.029613,0.004146,0
0.010568,0.22095,0.549303,0.002609,0.513452,0.005181,0.003509,0.020535,0.010798,0.496465,0.262207,0.423801,0.02965,0.004165,0
0.010581,0.221466,0.550005,0.0026,0.512982,0.005184,0.003507,0.021487,0.010812,0.497519,0.263943,0.42434,0.029657,0.004163,0
0.010558,0.220332,0.549214,0.002582,0.511814,0.005168,0.003511,0.020916,0.010793,0.49678,0.262931,0.424233,0.029613,0.004145,0
0.010533,0.219816,0.548425,0.002578,0.512163,0.00517,0.003512,0.019014,0.010769,0.495619,0.262354,0.423476,0.029599,0.004148,0
0.010538,0.220125,0.548688,0.002584,0.512514,0.005174,0.003508,0.017872,0.010775,0.495409,0.262497,0.423259,0.029626,0.004155,0
0.010544,0.220435,0.54939,0.002583,0.512047,0.00517,0.003508,0.018254,0.010793,0.495831,0.26163,0.423259,0.029619,0.004146,0
0.010558,0.221466,0.549741,0.00258,0.512398,0.005171,0.003502,0.018065,0.010787,0.496253,0.262207,0.423584,0.029616,0.00415,0
0.010571,0.222083,0.549916,0.002586,0.5131,0.005174,0.003496,0.016923,0.010781,0.497519,0.263509,0.424665,0.029636,0.004164,0
0.010564,0.221157,0.549829,0.002588,0.512514,0.005172,0.003492,0.015403,0.010762,0.497414,0.262497,0.424448,0.029603,0.00416,0
0.010548,0.22095,0.549478,0.002584,0.512047,0.005172,0.003487,0.01274,0.010727,0.49467,0.259607,0.423044,0.029539,0.004146,0
0.010548,0.221671,0.549039,0.00258,0.512865,0.005181,0.003488,0.012169,0.010734,0.493931,0.258739,0.423152,0.029555,0.004148,0
0.010569,0.222393,0.549741,0.002589,0.513801,0.00519,0.003501,0.01445,0.010763,0.495831,0.261342,0.42434,0.029596,0.004163,0
0.010581,0.2226,0.550707,0.002598,0.513452,0.005188,0.003503,0.016163,0.010767,0.496041,0.263219,0.424558,0.029589,0.00417,0
0.010571,0.222291,0.550005,0.002593,0.512398,0.00518,0.003497,0.016923,0.010767,0.494987,0.26163,0.424448,0.029572,0.004158,0
0.010553,0.221569,0.54939,0.002585,0.512047,0.005174,0.003492,0.016163,0.010769,0.495302,0.259751,0.423908,0.029572,0.004157,0
0.010561,0.222083,0.550707,0.002592,0.513919,0.005175,0.003489,0.015214,0.010769,0.49678,0.261342,0.423584,0.029613,0.004173,0
0.010576,0.223012,0.551058,0.002598,0.514738,0.005174,0.003498,0.017305,0.010806,0.497201,0.263796,0.423908,0.029636,0.004165,0
0.010559,0.223115,0.549478,0.002585,0.513333,0.005174,0.003507,0.018254,0.010812,0.497519,0.262931,0.423693,0.029603,0.00415,0
0.010553,0.223219,0.549741,0.002584,0.5131,0.005178,0.003499,0.016734,0.010769,0.497731,0.262207,0.423476,0.029599,0.004162,0
0.010576,0.223734,0.550971,0.002601,0.513801,0.005175,0.003494,0.016163,0.010763,0.497731,0.263509,0.424233,0.02964,0.004169,0
0.010576,0.224044,0.550005,0.002597,0.512865,0.005162,0.003494,0.016163,0.010775,0.496887,0.262931,0.42434,0.029633,0.004158,0
0.010554,0.223219,0.549303,0.002581,0.511814,0.005162,0.003489,0.017494,0.010775,0.495936,0.261773,0.423693,0.029609,0.004159,0
0.010559,0.22291,0.550092,0.002584,0.512982,0.005175,0.003493,0.019014,0.010767,0.496675,0.263075,0.423801,0.029636,0.004169,0
0.010583,0.223837,0.550356,0.002594,0.513568,0.005177,0.003497,0.016734,0.010767,0.496992,0.263943,0.424665,0.02965,0.004173,0
0.010584,0.223941,0.549741,0.00259,0.512514,0.005171,0.003484,0.015021,0.010777,0.496041,0.263075,0.425097,0.029626,0.004169,0
0.010561,0.222393,0.549303,0.002584,0.511695,0.005175,0.003478,0.017305,0.010789,0.496465,0.262497,0.424448,0.029606,0.004165,0
0.010544,0.221569,0.549039,0.00258,0.511344,0.005177,0.003484,0.017872,0.010798,0.497309,0.262497,0.424016,0.029589,0.004166,0
0.010564,0.222498,0.549039,0.002583,0.511579,0.005162,0.003486,0.016734,0.010789,0.497201,0.262497,0.42434,0.029609,0.004165,0
0.010579,0.223115,0.549829,0.002584,0.512398,0.005158,0.00348,0.016352,0.010769,0.497201,0.262641,0.42499,0.029653,0.004167,0
0.010569,0.223322,0.549829,0.002584,0.513568,0.005167,0.00348,0.016163,0.010771,0.49794,0.262931,0.424773,0.029667,0.004176,0
0.010583,0.224456,0.549478,0.0026,0.514503,0.005171,0.003482,0.016734,0.01081,0.498257,0.263796,0.424665,0.029677,0.004183,0
0.010599,0.226209,0.550707,0.00261,0.514738,0.005174,0.003479,0.017872,0.010831,0.499209,0.264954,0.425205,0.029714,0.004189,0
0.010596,0.226209,0.551936,0.002604,0.513452,0.00518,0.003486,0.018443,0.010812,0.500052,0.265241,0.425746,0.029741,0.004194,0
0.010596,0.225178,0.551849,0.002605,0.512163,0.005181,0.003494,0.018825,0.010806,0.498892,0.264807,0.425854,0.029731,0.004184,0
0.010591,0.225178,0.551673,0.002604,0.512982,0.005177,0.003491,0.018636,0.010812,0.498153,0.264374,0.425205,0.02971,0.004174,0
0.010571,0.226002,0.550883,0.002593,0.513684,0.005177,0.003487,0.016541,0.010795,0.498257,0.263796,0.424665,0.029704,0.004181,0
0.010563,0.226105,0.549478,0.002597,0.512982,0.005182,0.00349,0.016541,0.010781,0.497414,0.263796,0.424558,0.029694,0.004179,0
0.010579,0.225899,0.549654,0.002604,0.512514,0.005174,0.003489,0.019585,0.010839,0.497201,0.263509,0.42434,0.029673,0.004173,0
0.010596,0.226519,0.551585,0.002596,0.5131,0.005155,0.003489,0.021487,0.010864,0.498892,0.263365,0.42499,0.029697,0.004185,0
0.010594,0.226826,0.552287,0.002599,0.512865,0.005155,0.003498,0.019967,0.010779,0.498787,0.263652,0.425746,0.029704,0.004187,0
0.010579,0.225692,0.55062,0.002601,0.511695,0.005175,0.0035,0.017112,0.010731,0.496148,0.263365,0.425205,0.029643,0.004173,0
0.010563,0.225383,0.549127,0.002585,0.512163,0.00518,0.003493,0.017112,0.010796,0.495514,0.261773,0.423044,0.029613,0.004169,0
0.010536,0.225899,0.548776,0.002582,0.512514,0.005162,0.003483,0.017112,0.010802,0.496041,0.260618,0.421638,0.029623,0.004166,0
0.010536,0.225487,0.54895,0.002593,0.511579,0.00516,0.003479,0.013883,0.010727,0.495409,0.26163,0.422503,0.029603,0.004161,0
0.010563,0.224663,0.549565,0.00259,0.511579,0.00517,0.003483,0.013311,0.010734,0.495619,0.262931,0.424125,0.029616,0.004172,0
0.020661,0,0.242691,1,1,0.014798,1,0.193002,0.021892,0,0.806992,0.979358,0.02245,0.167466,0
0.010581,0.226931,0.549916,0.002589,0.5131,0.005171,0.003487,0.018254,0.010804,0.497731,0.263509,0.425097,0.029697,0.004188,0
0.010583,0.226826,0.549565,0.002598,0.512982,0.005177,0.003487,0.017683,0.010828,0.498892,0.263943,0.42499,0.029697,0.004186,0
0.010578,0.226312,0.549654,0.002598,0.512633,0.005167,0.003491,0.019774,0.010835,0.499313,0.26423,0.424448,0.029704,0.004187,0
0.010548,0.224971,0.549741,0.002589,0.510644,0.005158,0.003489,0.019967,0.010802,0.497414,0.261773,0.424016,0.02965,0.004171,0
0.010533,0.224456,0.550443,0.002584,0.510528,0.005157,0.003489,0.017112,0.010787,0.495831,0.259173,0.424233,0.029589,0.004154,0
0.010564,0.226519,0.551849,0.002594,0.513568,0.005165,0.003501,0.018065,0.010804,0.497519,0.262497,0.425529,0.029636,0.004173,0
0.010601,0.226931,0.552638,0.002603,0.514503,0.005177,0.00351,0.020916,0.01081,0.499104,0.267698,0.427584,0.029717,0.004201,0
0.010592,0.225692,0.552727,0.002601,0.512514,0.005172,0.0035,0.019396,0.010804,0.497626,0.265819,0.428341,0.0297,0.004198,0
0.010584,0.227755,0.552464,0.002609,0.512163,0.005164,0.003491,0.016541,0.010787,0.496041,0.261196,0.426395,0.029643,0.004181,0
0.010602,0.231569,0.552287,0.002625,0.514387,0.005172,0.003497,0.015974,0.010779,0.496358,0.262064,0.425205,0.029636,0.004178,0
0.010611,0.232291,0.552464,0.002624,0.515205,0.005172,0.003501,0.013883,0.010769,0.496465,0.263509,0.426395,0.029616,0.004179,0
0.010591,0.23054,0.552287,0.002611,0.512982,0.005154,0.003492,0.010456,0.010744,0.495619,0.261052,0.426071,0.029572,0.004171,0
0.010553,0.228477,0.551145,0.002606,0.510995,0.00515,0.003484,0.011027,0.01074,0.49488,0.259173,0.423693,0.029542,0.004158,0
0.010536,0.227136,0.55062,0.002609,0.512398,0.005171,0.003484,0.015021,0.010771,0.495092,0.259607,0.423693,0.029518,0.004158,0
0.010561,0.228167,0.551322,0.002613,0.513919,0.005181,0.003483,0.019203,0.010798,0.496148,0.260041,0.424773,0.029522,0.004161,0
0.010573,0.229713,0.552024,0.002614,0.512633,0.005154,0.003476,0.020916,0.010812,0.497519,0.260909,0.424125,0.029562,0.00415,0
0.010561,0.230126,0.55176,0.002617,0.512514,0.005133,0.003474,0.020156,0.010816,0.497836,0.262354,0.424016,0.029589,0.004152,0
0.010569,0.230435,0.551673,0.002629,0.513919,0.005151,0.003481,0.019203,0.010802,0.49794,0.262497,0.424448,0.029593,0.004165,0
0.010591,0.231054,0.552375,0.002635,0.51427,0.005174,0.003483,0.018636,0.010789,0.498153,0.262354,0.424233,0.029599,0.004168,0
0.010591,0.231157,0.552638,0.002632,0.513919,0.005174,0.003481,0.016923,0.010783,0.497626,0.263075,0.42434,0.029616,0.004171,0
0.010569,0.230642,0.550971,0.002625,0.512865,0.005178,0.00348,0.014072,0.010758,0.496887,0.26192,0.423908,0.029619,0.004169,0
0.010539,0.229301,0.548863,0.002619,0.512514,0.005185,0.003475,0.011027,0.010713,0.495619,0.259751,0.421963,0.029582,0.004154,0
0.010531,0.229301,0.54895,0.002617,0.513801,0.005182,0.003471,0.008365,0.010725,0.494458,0.259463,0.420882,0.029555,0.00415,0
0.010549,0.230333,0.549654,0.002617,0.514035,0.005182,0.003478,0.009318,0.010793,0.495726,0.259751,0.421963,0.029562,0.004158,0
0.010563,0.229818,0.549214,0.002617,0.512749,0.005187,0.003489,0.013119,0.010808,0.497836,0.260185,0.423044,0.029569,0.004158,0
0.010571,0.229301,0.55018,0.002625,0.513333,0.005184,0.003488,0.015403,0.0108,0.49847,0.261773,0.423693,0.029599,0.004162,0
0.010592,0.231467,0.552024,0.002635,0.514738,0.005177,0.003486,0.016734,0.010845,0.498892,0.263943,0.424773,0.02966,0.004177,0
0.010601,0.232498,0.5522,0.002637,0.514152,0.005171,0.003483,0.018065,0.010851,0.499631,0.264374,0.425422,0.02967,0.004182,0
0.010586,0.231364,0.551498,0.002634,0.513217,0.005164,0.003474,0.016923,0.010798,0.498787,0.262931,0.42434,0.029643,0.004173,0
0.010579,0.231776,0.551673,0.002631,0.513919,0.005164,0.003468,0.014832,0.010787,0.497201,0.261342,0.423152,0.029633,0.004162,0
0.010581,0.232395,0.551673,0.002629,0.514503,0.005177,0.003475,0.016163,0.010789,0.495831,0.261773,0.423476,0.029613,0.004161,0
0.010583,0.231776,0.551849,0.002629,0.513217,0.00518,0.003482,0.016734,0.010744,0.495092,0.262207,0.42434,0.029599,0.00417,0
0.010599,0.232395,0.552815,0.002633,0.512865,0.005178,0.003485,0.01445,0.010729,0.495619,0.260909,0.425529,0.029626,0.00418,0
0.010614,0.233425,0.552989,0.002636,0.513919,0.005181,0.003489,0.015021,0.010767,0.496675,0.259607,0.426395,0.029616,0.004176,0
0.010604,0.23322,0.552464,0.002637,0.513919,0.005178,0.003488,0.016923,0.010793,0.496887,0.259607,0.425422,0.029572,0.004167,0
0.010606,0.233942,0.553429,0.002645,0.51427,0.005165,0.00348,0.017112,0.0108,0.497201,0.260909,0.425422,0.029609,0.004182,0
0.010641,0.2359,0.554922,0.00266,0.515089,0.005165,0.003477,0.017112,0.010814,0.497836,0.263509,0.428231,0.029687,0.004199,0
0.010646,0.235695,0.554659,0.002659,0.514503,0.005164,0.003479,0.018254,0.010828,0.498575,0.26452,0.428556,0.02968,0.004193,0
0.010622,0.234456,0.553955,0.002647,0.513568,0.005148,0.003481,0.019396,0.010833,0.499313,0.263219,0.426935,0.02964,0.004183,0
0.010622,0.234561,0.554922,0.002649,0.514035,0.005155,0.003484,0.020345,0.010822,0.498257,0.262641,0.427584,0.029633,0.004183,0
0.010627,0.234251,0.55501,0.002649,0.514387,0.005181,0.003489,0.020535,0.010791,0.495726,0.26192,0.428016,0.029609,0.004177,0
0.010601,0.233013,0.552989,0.002636,0.513217,0.005178,0.00349,0.017305,0.010762,0.494775,0.260041,0.425314,0.029566,0.004165,0
0.010573,0.23291,0.551498,0.00263,0.512865,0.00517,0.00349,0.015214,0.010758,0.495514,0.259607,0.42434,0.029559,0.004162,0
0.010588,0.233839,0.552113,0.002642,0.514387,0.00519,0.003497,0.019014,0.010789,0.495726,0.260909,0.426286,0.029589,0.004168,0
0.010607,0.233632,0.553253,0.002646,0.514971,0.005185,0.003493,0.019967,0.010798,0.495514,0.260475,0.426286,0.029576,0.004169,0
0.010599,0.23322,0.552815,0.002637,0.513684,0.005147,0.00348,0.015403,0.010754,0.495197,0.259751,0.424773,0.029532,0.004165,0
0.010594,0.233322,0.552815,0.002634,0.5131,0.005134,0.003474,0.01445,0.010762,0.495831,0.26192,0.425422,0.029569,0.004169,0
0.010622,0.233322,0.554131,0.002638,0.51427,0.005143,0.003476,0.016734,0.010826,0.497626,0.263796,0.426935,0.029636,0.004178,0
0.010652,0.234044,0.55378,0.002641,0.515205,0.005148,0.003476,0.018636,0.010837,0.498892,0.263219,0.427584,0.029646,0.004183,0
0.010651,0.235385,0.552989,0.002638,0.515438,0.005168,0.003482,0.020916,0.01081,0.498048,0.263365,0.427584,0.029626,0.004186,0
0.010634,0.235178,0.553166,0.002633,0.515789,0.00518,0.003497,0.020156,0.010798,0.497097,0.264954,0.427475,0.029633,0.004186,0
0.010616,0.233529,0.552815,0.002633,0.515438,0.005162,0.003499,0.016541,0.010775,0.49678,0.263652,0.427042,0.029609,0.004177,0
0.010607,0.232808,0.551234,0.002625,0.51427,0.005151,0.003485,0.016163,0.01074,0.495831,0.260331,0.425314,0.029555,0.004167,0
0.010599,0.232086,0.55018,0.002609,0.513333,0.005157,0.00348,0.016352,0.01074,0.494563,0.259607,0.423259,0.029518,0.004161,0
0.010584,0.231054,0.549741,0.002603,0.513217,0.00516,0.003488,0.015781,0.010771,0.495197,0.260909,0.423801,0.029515,0.004163,0
0.010581,0.231776,0.549214,0.002606,0.513452,0.00516,0.00349,0.017872,0.010791,0.496148,0.261196,0.424665,0.029549,0.004173,0
0.010602,0.233942,0.549654,0.002606,0.514619,0.00515,0.003475,0.018065,0.010777,0.495726,0.262354,0.423908,0.029603,0.004176,0
0.010622,0.235178,0.550971,0.002617,0.515205,0.005134,0.003465,0.014261,0.010765,0.496041,0.263509,0.423801,0.029623,0.004178,0
0.010622,0.235178,0.551058,0.002626,0.514387,0.005133,0.003471,0.013311,0.010783,0.498048,0.262354,0.424448,0.029606,0.004175,0
0.010627,0.235283,0.550005,0.002619,0.514854,0.005148,0.00348,0.016163,0.010798,0.498257,0.262785,0.423908,0.029623,0.004169,0
0.010624,0.235283,0.549829,0.00261,0.516141,0.005162,0.003484,0.016734,0.010779,0.497201,0.264374,0.422937,0.029643,0.004168,0
0.010601,0.234868,0.550005,0.002609,0.515673,0.005171,0.003488,0.015781,0.010767,0.497097,0.263365,0.423044,0.029603,0.004171,0
0.010602,0.234766,0.549829,0.002609,0.515089,0.005178,0.003501,0.019585,0.010824,0.498365,0.262641,0.423693,0.029589,0.004174,0
0.010622,0.2359,0.550883,0.002608,0.515673,0.005187,0.003511,0.023768,0.010864,0.500474,0.264954,0.424125,0.029653,0.004181,0
0.010631,0.236622,0.551673,0.002617,0.515789,0.005184,0.003508,0.021677,0.010824,0.500052,0.266109,0.424665,0.029694,0.004183,0
0.010626,0.236312,0.551322,0.002624,0.515322,0.005174,0.003503,0.017872,0.010785,0.497309,0.26452,0.42499,0.029653,0.004176,0
0.010617,0.235695,0.55176,0.002616,0.514971,0.005181,0.003501,0.018065,0.010783,0.495619,0.262641,0.424125,0.029593,0.004178,0
0.010611,0.235385,0.551936,0.002613,0.514387,0.005181,0.003498,0.018254,0.010769,0.495619,0.26192,0.423369,0.029579,0.004178,0
0.010622,0.236209,0.55176,0.002625,0.514854,0.005175,0.003497,0.017305,0.010798,0.497731,0.263509,0.424665,0.029646,0.004178,0
0.010651,0.238375,0.552902,0.002633,0.517076,0.005182,0.0035,0.018065,0.010839,0.500687,0.266543,0.426827,0.029747,0.004199,0
0.010676,0.239818,0.554833,0.002641,0.517778,0.005184,0.003505,0.018636,0.010826,0.501847,0.267988,0.428231,0.029795,0.004211,0
0.010681,0.239716,0.555448,0.002647,0.516257,0.005177,0.003509,0.018825,0.010812,0.500582,0.267841,0.428448,0.029778,0.004192,0
0.010664,0.238684,0.553517,0.002638,0.515673,0.005177,0.003514,0.018636,0.010806,0.499735,0.266686,0.427152,0.029727,0.004185,0
0.010631,0.237653,0.55176,0.002626,0.516141,0.005182,0.003514,0.019396,0.010806,0.499526,0.264664,0.425961,0.029684,0.004193,0
0.010614,0.236726,0.551936,0.002632,0.515322,0.005181,0.003517,0.021487,0.010824,0.498996,0.263796,0.426071,0.02967,0.004184,0
0.010617,0.235797,0.552551,0.002631,0.514854,0.005178,0.00352,0.022248,0.010814,0.498048,0.26452,0.426178,0.02965,0.004171,0
0.010606,0.234868,0.552113,0.002613,0.514619,0.005177,0.003509,0.020535,0.010771,0.497201,0.262931,0.424665,0.029603,0.004165,0
0.010589,0.234663,0.551409,0.002606,0.514152,0.005175,0.00349,0.019396,0.010777,0.497519,0.261342,0.423801,0.029582,0.004168,0
0.010609,0.235695,0.55176,0.002623,0.515205,0.005177,0.003486,0.020727,0.010818,0.498365,0.263219,0.424558,0.02963,0.004183,0
0.010634,0.237343,0.552287,0.002638,0.516257,0.00518,0.003485,0.021487,0.010833,0.498575,0.264086,0.424558,0.029687,0.004192,0
0.010631,0.237343,0.552287,0.00263,0.515089,0.00518,0.003479,0.022058,0.010826,0.498679,0.262931,0.424125,0.02969,0.004185,0
0.010641,0.236312,0.552989,0.002626,0.515322,0.005177,0.00349,0.023008,0.010822,0.500052,0.26452,0.425639,0.029687,0.004192,0
0.010657,0.237343,0.553693,0.002631,0.516724,0.005184,0.003507,0.024339,0.010859,0.501847,0.266977,0.427042,0.029724,0.004206,0
0.010639,0.237446,0.552551,0.002621,0.515557,0.005195,0.003513,0.024721,0.010866,0.500896,0.265241,0.425854,0.029707,0.004186,0
0.010607,0.234973,0.551145,0.002606,0.514152,0.005188,0.003514,0.020535,0.010785,0.497414,0.262785,0.424125,0.029623,0.004158,0
0.010592,0.234147,0.551409,0.002605,0.514738,0.005178,0.003517,0.016923,0.010748,0.495197,0.262064,0.423908,0.029596,0.004163,0
0.010594,0.235283,0.551409,0.002607,0.514387,0.005178,0.003516,0.018443,0.010793,0.49657,0.261486,0.423908,0.029623,0.004179,0
0.010606,0.235488,0.551145,0.002609,0.513568,0.005167,0.003505,0.018254,0.0108,0.498153,0.261773,0.423693,0.029633,0.004178,0
0.010609,0.234868,0.551585,0.002617,0.51427,0.005161,0.003497,0.016541,0.010773,0.496992,0.262207,0.423801,0.029619,0.004173,0
0.010599,0.234766,0.55176,0.002616,0.515205,0.005175,0.003497,0.019585,0.010785,0.496675,0.26192,0.423801,0.029619,0.00418,0
0.010609,0.23559,0.55176,0.002617,0.515205,0.005185,0.003498,0.021298,0.010802,0.497731,0.263509,0.424665,0.029633,0.00419,0
0.010629,0.236416,0.552113,0.002623,0.514738,0.00517,0.003494,0.018443,0.010787,0.497731,0.265241,0.426395,0.029636,0.004191,0
0.010621,0.236829,0.552375,0.002623,0.514971,0.00516,0.00349,0.016923,0.010765,0.497309,0.263796,0.426718,0.029623,0.004183,0
0.010617,0.236829,0.552375,0.002625,0.516024,0.005174,0.0035,0.019585,0.010789,0.497836,0.262064,0.425746,0.029616,0.004175,0
0.010627,0.236726,0.552287,0.002623,0.515789,0.005184,0.003506,0.021866,0.010822,0.498365,0.262354,0.425097,0.029606,0.004181,0
0.010621,0.236107,0.551936,0.002609,0.514035,0.005177,0.003499,0.019967,0.010802,0.498048,0.262785,0.424665,0.029593,0.004185,0
0.010601,0.236209,0.551585,0.002609,0.514035,0.005158,0.003497,0.017112,0.010779,0.498048,0.262497,0.424125,0.029596,0.004181,0
0.010606,0.23755,0.5522,0.002629,0.515438,0.005145,0.003495,0.017112,0.010787,0.498365,0.263219,0.425097,0.02963,0.004185,0
0.010627,0.23786,0.552902,0.002636,0.515438,0.00515,0.003488,0.016541,0.010769,0.497519,0.263943,0.425746,0.029643,0.004191,0
0.010619,0.236931,0.5522,0.002624,0.514854,0.005161,0.003492,0.016352,0.010758,0.497201,0.262931,0.424016,0.029633,0.004183,0
0.010606,0.236829,0.552024,0.002618,0.514738,0.005162,0.003503,0.019203,0.010791,0.497626,0.263219,0.424016,0.029657,0.004178,0
0.010617,0.237241,0.55334,0.002626,0.514854,0.005162,0.003499,0.019774,0.010796,0.497201,0.264807,0.425746,0.029704,0.004187,0
0.010622,0.236829,0.553429,0.002627,0.514619,0.005172,0.003493,0.018825,0.010767,0.497201,0.265098,0.425422,0.029707,0.004189,0
0.010611,0.236931,0.5522,0.002621,0.514503,0.00517,0.003495,0.020156,0.010773,0.49794,0.263796,0.424233,0.02966,0.004178,0
0.010612,0.238477,0.552113,0.002629,0.514619,0.00515,0.003494,0.019203,0.010795,0.496887,0.262641,0.424233,0.029613,0.004173,0
0.010607,0.238889,0.552464,0.002634,0.515205,0.005148,0.003486,0.016734,0.010775,0.495619,0.262207,0.42434,0.029586,0.004175,0
0.010606,0.237963,0.551673,0.002626,0.514854,0.005152,0.003475,0.016163,0.010732,0.496041,0.262064,0.424665,0.029576,0.004178,0
0.010644,0.238684,0.552024,0.002631,0.514619,0.005144,0.003472,0.015781,0.010732,0.495936,0.263219,0.425314,0.029616,0.004183,0
